Date12.DDMMYYYYhhmm.,rainfall_amount,wind_speed,wind_from_direction,relative_humidity,air_temperature,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,latent_heat_flux_in_air,sensible_heat_flux_in_air,net_radiation,surface_downwelling_shortwave_flux,surface_upwelling_shortwave_flux,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux
17/04/2014 17:00,0,6.71,323.85,0.137,10.72,-9999,0.1705775,0.1734825,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17/04/2014 18:00,0,5.63,312.5,0.1402,10.93,-9999,0.1697475,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17/04/2014 19:00,0,5.09,309.3,0.1439,10.51,-9999,0.1693325,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17/04/2014 20:00,0,4.68,247.83,0.1601,9.12,-9999,0.16871,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17/04/2014 21:00,0,4.13,12.13,0.1838,7.22,-9999,0.1680875,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17/04/2014 22:00,0,1.85,99.09,0.2227,5.54,-9999,0.16788,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17/04/2014 23:00,0,2.07,101.39,0.2197,5.14,-9999,0.16788,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 00:00,0,4.15,322.38,0.2026,6.25,-9999,0.16788,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 01:00,0,5.01,339.18,0.213,6.56,-9999,0.16788,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 02:00,0,2.7,259.61,0.2399,5.64,-9999,0.1672575,0.1726525,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 03:00,0,2.6,188.47,0.2488,4.57,-9999,0.16705,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 04:00,0,2.21,85.34,0.2715,2.83,-9999,0.16705,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 05:00,0,1.84,35.44,0.2718,2.76,-9999,0.166635,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 06:00,0,2.25,24.05,0.2492,2.31,-9999,0.16622,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 07:00,0,2.01,40.48,0.2173,3,-9999,0.16622,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 08:00,0,1.89,41.84,0.2111,3.54,-9999,0.16622,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 09:00,0,0.96,91.42,0.1848,5.7,-9999,0.16622,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 10:00,0,0.79,209.43,0.1905,7.07,-9999,0.16622,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 11:00,0,2.08,259,0.2332,7.69,-9999,0.1660125,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 12:00,0,2.82,291.32,0.2609,8.31,-9999,0.16539,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 13:00,0,2.67,226.05,0.3076,8.91,-9999,0.16539,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 14:00,0,3.33,237,0.3651,7.38,-9999,0.16539,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 15:00,0,1.93,175.91,0.4803,6.22,-9999,0.16539,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 16:00,0,1.93,96.56,0.5129,6.11,-9999,0.16539,0.1718225,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 17:00,0,2.32,211.1,0.5505,6.32,-9999,0.16539,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 18:00,0,2.26,173.6,0.623,5.3,-9999,0.1651825,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 19:00,0,2.11,205.57,0.711,4.5,-9999,0.16456,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 20:00,0,0.72,199.05,0.849,3.3,-9999,0.16456,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 21:00,0,0.43,213.01,0.8733,2.62,-9999,0.16456,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 22:00,0,1.5,315.25,0.9155,2.09,-9999,0.16456,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18/04/2014 23:00,0,1.85,297.95,0.9892,1.31,-9999,0.16456,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 00:00,0,1.8,124.43,0.9953,0.2,-9999,0.16456,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 01:00,0,0.18,160.25,1,-0.54,-9999,0.164975,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 02:00,0,1.33,68.04,1,-1.32,-9999,0.16456,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 03:00,0,1.13,110.62,0.9997,-1.87,-9999,0.16539,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 04:00,0,0.13,165.39,1,-2.16,-9999,0.16539,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 05:00,0,0.02,168.5,1,-2.27,-9999,0.16539,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 06:00,0,0.02,141.88,1,-2.31,-9999,0.16539,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 07:00,0,0,221.57,1,-2.35,-9999,0.165805,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 08:00,0,0.02,171.8,1,-1.88,-9999,0.16622,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 09:00,0,0,208.68,1,-1.36,-9999,0.16622,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 10:00,0,0.14,186.1,0.987,-0.47,-9999,0.166635,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 11:00,0,0.8,247.43,0.9638,0.3,-9999,0.168295,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 12:00,0.8,0.87,235.6,0.9735,0.24,-9999,0.17037,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 13:00,1.2,1.15,232.05,0.992,0.53,-9999,0.173275,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 14:00,0.7,1.62,269.53,1,0.75,-9999,0.1809525,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 15:00,1.1,1.76,251.22,1,1.61,-9999,0.20025,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 16:00,0.9,1.73,269.68,1,2.12,-9999,0.2070975,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 17:00,0.4,1.23,164.91,1,2.56,-9999,0.208965,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 18:00,0,1.74,277.65,1,3.08,-9999,0.2095875,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 19:00,0,1.29,280.77,1,3.33,-9999,0.20938,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 20:00,0,1.23,294.68,1,3.28,-9999,0.20938,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 21:00,0,1.18,179.03,0.9812,3.01,-9999,0.2095875,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 22:00,0,1.23,28.02,0.9845,2.66,-9999,0.20938,0.1718225,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19/04/2014 23:00,0,1.87,41.31,0.9825,2.44,-9999,0.20938,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 00:00,0,2,48.78,0.9862,2.1,-9999,0.20938,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 01:00,0,2.2,32.45,0.9725,1.92,-9999,0.208965,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 02:00,0,2.43,35.41,0.9805,1.7,-9999,0.20855,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 03:00,0,2.24,34.51,0.9725,1.54,-9999,0.20772,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 04:00,0,2.1,41.35,0.9678,1.42,-9999,0.20772,0.172445,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 05:00,0,2.58,39.77,0.9705,1.42,-9999,0.20772,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 06:00,0,2.23,36.84,0.9608,1.38,-9999,0.207305,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 07:00,0,2.2,39.38,0.9555,1.32,-9999,0.20689,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 08:00,0,2.36,42.72,0.926,1.56,-9999,0.20606,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 09:00,0,2.27,35.19,0.9042,2.2,-9999,0.20606,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 10:00,0,1.23,93.81,0.8398,4.72,-9999,0.20606,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 11:00,0,1.63,193.43,0.8542,5.72,-9999,0.2066825,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 12:00,0,2.04,178.22,0.786,6.51,-9999,0.2075125,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 13:00,0,2.84,232.57,0.715,8.06,-9999,0.20772,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 14:00,0,3.21,249.43,0.6608,9.47,-9999,0.207305,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 15:00,0,4.48,200.47,0.5079,11.03,-9999,0.206475,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 16:00,0,5.11,216.72,0.4957,12.16,-9999,0.2054375,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 17:00,0,3.84,210.25,0.5259,11.08,-9999,0.203985,0.17286,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 18:00,0,2.9,252.6,0.6003,10.28,-9999,0.2029475,0.1726525,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 19:00,0,2.55,303.23,0.74,8.89,-9999,0.2021175,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 20:00,0,2.32,321.12,0.7781,7.72,-9999,0.20108,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 21:00,0,1.77,306.75,0.8445,6.3,-9999,0.20025,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 22:00,0,1.67,309.3,0.908,5.46,-9999,0.1996275,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20/04/2014 23:00,0,1.55,309.75,0.9695,4.65,-9999,0.19942,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 00:00,0,1.11,285.6,1,4.2,-9999,0.199005,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 01:00,0,0.96,278.18,0.9997,4.02,-9999,0.1983825,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 02:00,0,0.82,284.57,1,3.75,-9999,0.19776,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 03:00,0,0.94,285.25,1,3.55,-9999,0.19776,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 04:00,0,1.37,315.65,1,3.39,-9999,0.1975525,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 05:00,0,1.32,312.73,1,3.22,-9999,0.19693,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 06:00,0.4,1.19,288.8,1,2.92,-9999,0.19693,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 07:00,0.8,1.14,299.43,1,2.7,-9999,0.1975525,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 08:00,0.8,1.13,285.8,1,2.46,-9999,0.2004575,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 09:00,0.3,1.67,292.7,1,2.44,-9999,0.2066825,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 10:00,0.1,1.48,297.8,1,2.61,-9999,0.21104,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 11:00,0.1,1.25,295.88,1,2.92,-9999,0.2127,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 12:00,0,1.82,288.5,1,3.39,-9999,0.21353,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 13:00,0,2.23,278.27,1,3.96,-9999,0.21353,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 14:00,0,2.73,317.27,0.98,4.32,-9999,0.21353,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 15:00,0,2.17,319.77,0.9338,4.85,-9999,0.21353,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 16:00,0,1.83,300.77,0.9255,4.98,-9999,0.21353,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 17:00,0.2,2.54,302.2,0.9855,4.21,-9999,0.21353,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 18:00,0.9,1.43,256.82,1,3.64,-9999,0.215605,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 19:00,0.3,0.98,268.9,1,3.41,-9999,0.2224525,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 20:00,0.1,0.84,288.65,1,3.34,-9999,0.2266025,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 21:00,0,1.01,279.1,1,3.32,-9999,0.2282625,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 22:00,0.2,0.9,287.5,1,3.22,-9999,0.228885,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21/04/2014 23:00,0.1,1.05,284.48,1,3.17,-9999,0.23013,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 00:00,0.1,0.63,298.38,1,3.13,-9999,0.2319975,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 01:00,0.5,0.36,215.72,1,3.15,-9999,0.2344875,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 02:00,0,0.2,305.77,1,3.13,-9999,0.23843,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 03:00,0,0.13,293.18,1,3.24,-9999,0.23926,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 04:00,0,0.04,231.3,1,3.23,-9999,0.2398825,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 05:00,0,0.17,303.3,1,3.21,-9999,0.24009,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 06:00,0,0.1,209.69,1,3.09,-9999,0.239675,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 07:00,0,0.33,27.89,1,2.98,-9999,0.23926,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 08:00,0,0.02,205.37,1,3.25,-9999,0.2394675,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 09:00,0,0.08,295.65,1,3.5,-9999,0.23926,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 10:00,0,0.12,155,0.9707,4,-9999,0.2386375,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 11:00,0,0.44,207.85,0.9588,5.14,-9999,0.2386375,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 12:00,0,1.13,159.5,0.8037,6.94,-9999,0.2386375,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 13:00,0,2.22,198.97,0.682,9.69,-9999,0.2386375,0.171615,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 14:00,0,2.84,203.78,0.5922,10.43,-9999,0.238015,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 15:00,0,3.45,212.03,0.5562,11.41,-9999,0.2369775,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 16:00,0.1,3.33,167.95,0.5023,11.38,-9999,0.235525,0.171615,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 17:00,0,3.46,203.25,0.4785,12.41,-9999,0.2336575,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 18:00,0,3.9,213.97,0.467,12.8,-9999,0.232205,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 19:00,0,3.64,225.6,0.5056,12.31,-9999,0.23013,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 20:00,0,1.79,252.3,0.5883,10.27,-9999,0.228885,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 21:00,0,1.8,14.68,0.71,7.83,-9999,0.2274325,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 22:00,0,2.26,29.74,0.7767,6.17,-9999,0.22681,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22/04/2014 23:00,0,1.83,17.09,0.7938,6.18,-9999,0.22598,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 00:00,0,1.46,25.35,0.8036,6.27,-9999,0.2253575,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 01:00,0,1.7,41.57,0.825,5.74,-9999,0.2245275,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 02:00,0,1.77,39.16,0.837,5.42,-9999,0.22432,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 03:00,0,1.29,33.39,0.8375,5.8,-9999,0.223905,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 04:00,0,1.45,31.57,0.856,5.46,-9999,0.2228675,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 05:00,0,1.75,38.29,0.8685,5.2,-9999,0.22266,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 06:00,0,1.96,44.53,0.8858,4.73,-9999,0.222245,0.17203,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 07:00,0,2.29,39.94,0.8753,4.1,-9999,0.22183,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 08:00,0,2.2,41.36,0.8642,4.34,-9999,0.2216225,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 09:00,0,1.75,32.88,0.822,5.19,-9999,0.221,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 10:00,0,0.61,154.41,0.679,8.75,-9999,0.221,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 11:00,0,0.71,143.77,0.6692,9.35,-9999,0.22017,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 12:00,0,1.23,222.65,0.5516,11.06,-9999,0.22017,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 13:00,0,1.37,240.45,0.4959,11.37,-9999,0.22017,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 14:00,0,1.64,241.35,0.469,11.88,-9999,0.21934,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 15:00,0,1.81,191.38,0.4204,12.7,-9999,0.21851,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 16:00,0,1.52,255.55,0.3915,12.61,-9999,0.21851,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 17:00,0,1.86,219.55,0.3523,14.01,-9999,0.21851,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 18:00,0,2.15,162.4,0.3669,13.69,-9999,0.21768,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 19:00,0,1.36,186.2,0.3944,13.15,-9999,0.21685,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 20:00,0.8,3.85,144.96,0.6216,10.51,-9999,0.2162275,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 21:00,0.1,2.99,38.23,0.7731,7.6,-9999,0.21685,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 22:00,0,2.62,42.4,0.7915,7.25,-9999,0.21768,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23/04/2014 23:00,0,2.08,48.6,0.7856,7.26,-9999,0.21768,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 00:00,0,2.05,34.83,0.8094,6.47,-9999,0.21768,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 01:00,0,2.42,36.01,0.7986,6.08,-9999,0.21768,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 02:00,0,2.34,30.83,0.763,6.18,-9999,0.21768,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 03:00,0,2.09,43.44,0.7646,6.38,-9999,0.2170575,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 04:00,0,2.53,40.34,0.761,5.67,-9999,0.21685,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 05:00,0,2.85,39.66,0.757,4.98,-9999,0.21685,0.170785,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 06:00,0,2.67,33.68,0.7487,5.13,-9999,0.21685,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 07:00,0,2.76,38.93,0.7514,4.96,-9999,0.21685,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 08:00,0,2.61,32.92,0.7473,4.96,-9999,0.216435,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 09:00,0,2.19,42.47,0.7126,6.03,-9999,0.21602,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 10:00,0,1.5,112.73,0.5739,9.61,-9999,0.21602,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 11:00,0,2.03,153.05,0.438,11.72,-9999,0.2158125,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 12:00,0,2.31,198.77,0.4194,13.04,-9999,0.2153975,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 13:00,0,3.18,204.53,0.3553,14.14,-9999,0.214775,0.1712,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 14:00,0,3.06,199.97,0.3258,14.89,-9999,0.2141525,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 15:00,0,3.12,242.48,0.3245,15.79,-9999,0.2127,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 16:00,0,2.96,212.9,0.3359,15.1,-9999,0.211455,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 17:00,0,2.26,221.07,0.3279,14.84,-9999,0.2100025,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 18:00,0,3.11,105.36,0.3708,14.5,-9999,0.2087575,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 19:00,0,2.7,107.85,0.3442,15.13,-9999,0.20772,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 20:00,0,1.99,271.75,0.3704,14.04,-9999,0.2070975,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 21:00,0,1.96,30.03,0.4858,10.78,-9999,0.20689,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 22:00,0,2.44,37.41,0.5241,9.32,-9999,0.20606,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24/04/2014 23:00,0,2.14,37.52,0.5425,8.61,-9999,0.2050225,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 00:00,0,2.27,25.64,0.5828,7.9,-9999,0.2037775,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 01:00,0,2.16,36.8,0.6029,7.34,-9999,0.203155,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 02:00,0,2.52,38.51,0.6426,6.74,-9999,0.20274,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 03:00,0,2.49,39.09,0.6805,6.18,-9999,0.2025325,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 04:00,0,2.27,42.52,0.6824,6.45,-9999,0.20191,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 05:00,0,1.76,42.77,0.7147,6.23,-9999,0.2012875,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 06:00,0,1.68,111.3,0.7348,5.84,-9999,0.20108,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 07:00,0,2.26,38.83,0.7736,5.05,-9999,0.20108,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 08:00,0,1.68,39.89,0.7764,5.53,-9999,0.200665,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 09:00,0,0.82,81.51,0.7582,6.98,-9999,0.20025,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 10:00,0,0.66,159.69,0.6419,9.39,-9999,0.19942,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 11:00,0,1.66,188.9,0.5985,10.6,-9999,0.19942,0.17037,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 12:00,0,2.34,180.2,0.5909,11.93,-9999,0.1987975,0.16954,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 13:00,0,2.1,192.88,0.5531,12.73,-9999,0.19859,0.16954,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 14:00,0,3.89,205.62,0.4509,15.01,-9999,0.1975525,0.16954,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 15:00,0,2.44,159.28,0.3952,14.4,-9999,0.196515,0.16954,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25/04/2014 16:00,0,3.78,199.15,0.4284,15.35,-9999,0.1958925,0.16954,-9999,-9999,-9999,-9999,-9999,-9999,-9999
