Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200,rainfall_amount
11/11/2014 16:00,0.39875,0.479,0.405,9.2225,9.0025,8.33,-9999
11/11/2014 17:00,0.3975,0.479,0.404,8.9625,8.8475,8.4325,-9999
11/11/2014 18:00,0.3975,0.479,0.404,8.57,8.5425,8.505,-9999
11/11/2014 19:00,0.39775,0.479,0.404,8.17,8.185,8.55,-9999
11/11/2014 20:00,0.397,0.4785,0.40325,7.951,7.9905,8.5525,-9999
11/11/2014 21:00,0.397,0.478,0.40325,7.7465,7.81375,8.5275,-9999
11/11/2014 22:00,0.396,0.478,0.40325,7.5125,7.588,8.495,-9999
11/11/2014 23:00,0.39575,0.478,0.403,7.417,7.51175,8.4525,-9999
12/11/2014 00:00,0.395,0.478,0.403,7.378,7.50625,8.3975,-9999
12/11/2014 01:00,0.395,0.478,0.403,7.3005,7.43625,8.3525,-9999
12/11/2014 02:00,0.395,0.478,0.40275,7.26375,7.40325,8.315,-9999
12/11/2014 03:00,0.395,0.478,0.403,7.24425,7.3865,8.28,-9999
12/11/2014 04:00,0.396,0.478,0.403,7.2305,7.379,8.2425,-9999
12/11/2014 05:00,0.3955,0.478,0.4025,7.2325,7.386,8.2175,-9999
12/11/2014 06:00,0.39525,0.478,0.402,7.21975,7.37,8.1875,-9999
12/11/2014 07:00,0.3955,0.478,0.402,7.19175,7.33725,8.1675,-9999
12/11/2014 08:00,0.39475,0.47725,0.401,7.04525,7.1795,8.15,-9999
12/11/2014 09:00,0.3945,0.477,0.401,6.984,7.122,8.1275,-9999
12/11/2014 10:00,0.39475,0.477,0.401,7.207,7.2625,8.085,-9999
12/11/2014 11:00,0.394,0.477,0.401,7.902,7.77425,8.065,-9999
12/11/2014 12:00,0.3935,0.477,0.401,8.7175,8.3625,8.075,-9999
12/11/2014 13:00,0.39225,0.477,0.401,9.7525,9.125,8.13,-9999
12/11/2014 14:00,0.392,0.477,0.401,9.7375,9.2975,8.2425,-9999
12/11/2014 15:00,0.392,0.476,0.40025,9.525,9.2075,8.375,-9999
12/11/2014 16:00,0.392,0.476,0.4,9.405,9.2,8.48,-9999
12/11/2014 17:00,0.392,0.476,0.4,9.2125,9.0925,8.5675,-9999
12/11/2014 18:00,0.391,0.476,0.40025,8.8925,8.7975,8.6375,-9999
12/11/2014 19:00,0.391,0.476,0.4,8.58,8.505,8.675,-9999
12/11/2014 20:00,0.391,0.476,0.4,8.285,8.2625,8.68,-9999
12/11/2014 21:00,0.39125,0.4755,0.4,8.00275,8.00775,8.665,-9999
12/11/2014 22:00,0.391,0.475,0.4,7.8085,7.84575,8.635,-9999
12/11/2014 23:00,0.391,0.475,0.39975,7.63475,7.69525,8.5925,-9999
13/11/2014 00:00,0.391,0.475,0.399,7.58125,7.672,8.535,-9999
13/11/2014 01:00,0.391,0.475,0.399,7.53125,7.64625,8.4875,-9999
13/11/2014 02:00,0.391,0.475,0.399,7.394,7.52,8.445,-9999
13/11/2014 03:00,0.392,0.47525,0.399,7.277,7.41025,8.405,-9999
13/11/2014 04:00,0.39425,0.47625,0.39975,7.19425,7.33525,8.3575,-9999
13/11/2014 05:00,0.3935,0.47625,0.4,7.09075,7.23425,8.3075,-9999
13/11/2014 06:00,0.393,0.476,0.4,6.9535,7.09225,8.2625,-9999
13/11/2014 07:00,0.393,0.476,0.4,6.83525,6.97175,8.21,-9999
